kind	PropertyName	ValueType	RelatedTypes
osdu:wks:reference-data--PPFGCurveMnemonic:1.0.0	Name	string	
osdu:wks:reference-data--PPFGCurveMnemonic:1.0.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--PPFGCurveMnemonic:1.0.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PPFGCurveMnemonic:1.0.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PPFGCurveMnemonic:1.0.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PPFGCurveMnemonic:1.0.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PPFGCurveMnemonic:1.0.0	ID	string	
osdu:wks:reference-data--PPFGCurveMnemonic:1.0.0	InactiveIndicator	boolean	
osdu:wks:reference-data--PPFGCurveMnemonic:1.0.0	Description	string	
osdu:wks:reference-data--PPFGCurveMnemonic:1.0.0	Code	string	
osdu:wks:reference-data--PPFGCurveMnemonic:1.0.0	AttributionAuthority	string	
osdu:wks:reference-data--PPFGCurveMnemonic:1.0.0	AttributionPublication	string	
osdu:wks:reference-data--PPFGCurveMnemonic:1.0.0	AttributionRevision	string	
osdu:wks:reference-data--PPFGCurveMnemonic:1.0.0	CommitDate	string	
osdu:wks:reference-data--PPFGCurveProbability:1.0.0	Name	string	
osdu:wks:reference-data--PPFGCurveProbability:1.0.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--PPFGCurveProbability:1.0.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PPFGCurveProbability:1.0.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PPFGCurveProbability:1.0.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PPFGCurveProbability:1.0.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PPFGCurveProbability:1.0.0	ID	string	
osdu:wks:reference-data--PPFGCurveProbability:1.0.0	InactiveIndicator	boolean	
osdu:wks:reference-data--PPFGCurveProbability:1.0.0	Description	string	
osdu:wks:reference-data--PPFGCurveProbability:1.0.0	Code	string	
osdu:wks:reference-data--PPFGCurveProbability:1.0.0	AttributionAuthority	string	
osdu:wks:reference-data--PPFGCurveProbability:1.0.0	AttributionPublication	string	
osdu:wks:reference-data--PPFGCurveProbability:1.0.0	AttributionRevision	string	
osdu:wks:reference-data--PPFGCurveProbability:1.0.0	CommitDate	string	
osdu:wks:reference-data--PPFGCurveProcessingType:1.0.0	Name	string	
osdu:wks:reference-data--PPFGCurveProcessingType:1.0.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--PPFGCurveProcessingType:1.0.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PPFGCurveProcessingType:1.0.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PPFGCurveProcessingType:1.0.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PPFGCurveProcessingType:1.0.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PPFGCurveProcessingType:1.0.0	ID	string	
osdu:wks:reference-data--PPFGCurveProcessingType:1.0.0	InactiveIndicator	boolean	
osdu:wks:reference-data--PPFGCurveProcessingType:1.0.0	Description	string	
osdu:wks:reference-data--PPFGCurveProcessingType:1.0.0	Code	string	
osdu:wks:reference-data--PPFGCurveProcessingType:1.0.0	AttributionAuthority	string	
osdu:wks:reference-data--PPFGCurveProcessingType:1.0.0	AttributionPublication	string	
osdu:wks:reference-data--PPFGCurveProcessingType:1.0.0	AttributionRevision	string	
osdu:wks:reference-data--PPFGCurveProcessingType:1.0.0	CommitDate	string	
osdu:wks:reference-data--PPFGCurveTransformModelType:1.0.0	Name	string	
osdu:wks:reference-data--PPFGCurveTransformModelType:1.0.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--PPFGCurveTransformModelType:1.0.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PPFGCurveTransformModelType:1.0.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PPFGCurveTransformModelType:1.0.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PPFGCurveTransformModelType:1.0.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PPFGCurveTransformModelType:1.0.0	ID	string	
osdu:wks:reference-data--PPFGCurveTransformModelType:1.0.0	InactiveIndicator	boolean	
osdu:wks:reference-data--PPFGCurveTransformModelType:1.0.0	Description	string	
osdu:wks:reference-data--PPFGCurveTransformModelType:1.0.0	Code	string	
osdu:wks:reference-data--PPFGCurveTransformModelType:1.0.0	AttributionAuthority	string	
osdu:wks:reference-data--PPFGCurveTransformModelType:1.0.0	AttributionPublication	string	
osdu:wks:reference-data--PPFGCurveTransformModelType:1.0.0	AttributionRevision	string	
osdu:wks:reference-data--PPFGCurveTransformModelType:1.0.0	CommitDate	string	
osdu:wks:reference-data--ParameterKind:1.0.0	Name	string	
osdu:wks:reference-data--ParameterKind:1.0.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--ParameterKind:1.0.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--ParameterKind:1.0.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--ParameterKind:1.0.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--ParameterKind:1.0.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--ParameterKind:1.0.0	ID	string	
osdu:wks:reference-data--ParameterKind:1.0.0	InactiveIndicator	boolean	
osdu:wks:reference-data--ParameterKind:1.0.0	Description	string	
osdu:wks:reference-data--ParameterKind:1.0.0	Code	string	
osdu:wks:reference-data--ParameterKind:1.0.0	AttributionAuthority	string	
osdu:wks:reference-data--ParameterKind:1.0.0	AttributionPublication	string	
osdu:wks:reference-data--ParameterKind:1.0.0	AttributionRevision	string	
osdu:wks:reference-data--ParameterKind:1.0.0	CommitDate	string	
osdu:wks:reference-data--ParameterRole:1.0.0	Name	string	
osdu:wks:reference-data--ParameterRole:1.0.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--ParameterRole:1.0.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--ParameterRole:1.0.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--ParameterRole:1.0.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--ParameterRole:1.0.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--ParameterRole:1.0.0	ID	string	
osdu:wks:reference-data--ParameterRole:1.0.0	InactiveIndicator	boolean	
osdu:wks:reference-data--ParameterRole:1.0.0	Description	string	
osdu:wks:reference-data--ParameterRole:1.0.0	Code	string	
osdu:wks:reference-data--ParameterRole:1.0.0	AttributionAuthority	string	
osdu:wks:reference-data--ParameterRole:1.0.0	AttributionPublication	string	
osdu:wks:reference-data--ParameterRole:1.0.0	AttributionRevision	string	
osdu:wks:reference-data--ParameterRole:1.0.0	CommitDate	string	
osdu:wks:reference-data--ParameterType:1.0.0	Name	string	
osdu:wks:reference-data--ParameterType:1.0.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--ParameterType:1.0.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--ParameterType:1.0.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--ParameterType:1.0.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--ParameterType:1.0.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--ParameterType:1.0.0	ID	string	
osdu:wks:reference-data--ParameterType:1.0.0	InactiveIndicator	boolean	
osdu:wks:reference-data--ParameterType:1.0.0	Description	string	
osdu:wks:reference-data--ParameterType:1.0.0	Code	string	
osdu:wks:reference-data--ParameterType:1.0.0	AttributionAuthority	string	
osdu:wks:reference-data--ParameterType:1.0.0	AttributionPublication	string	
osdu:wks:reference-data--ParameterType:1.0.0	AttributionRevision	string	
osdu:wks:reference-data--ParameterType:1.0.0	CommitDate	string	
osdu:wks:reference-data--ParameterType:1.0.0	QuantityTypeID	string	reference-data--UnitQuantity
osdu:wks:reference-data--ParameterType:1.0.0	DefaultUnitOfMeasureID	string	reference-data--UnitOfMeasure
osdu:wks:reference-data--ParameterType:1.0.0	ParameterTypeDefaultValueQuantity	number	
osdu:wks:reference-data--ParameterType:1.0.0	ParameterTypeDefaultValueText	string	
osdu:wks:reference-data--ParameterType:1.0.0	ParameterTypeDefaultValueDate	string	
osdu:wks:reference-data--ParameterType:1.0.0	ParameterTypeDefaultValueTime	string	
osdu:wks:reference-data--ParameterType:1.0.0	ParameterTypeDefaultValueDateTime	string	
osdu:wks:reference-data--ParameterType:1.0.0	ParameterTypeDefaultValueIndicator	boolean	
osdu:wks:reference-data--ParameterType:1.0.0	ParameterTypeDefaultLengthCount	number	
osdu:wks:reference-data--ParameterType:1.0.0	ParameterTypeDefaultPrecisionCount	number	
osdu:wks:reference-data--ParameterType:1.0.0	ParameterTypeDecimalPlaceCount	number	
osdu:wks:reference-data--ParameterType:1.0.0	ParameterTypeMaximumValueQuantity	number	
osdu:wks:reference-data--ParameterType:1.0.0	ParameterTypeMinimumValueQuantity	number	
osdu:wks:reference-data--ParentMatchingRuleSets:1.2.0	Name	string	
osdu:wks:reference-data--ParentMatchingRuleSets:1.2.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--ParentMatchingRuleSets:1.2.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--ParentMatchingRuleSets:1.2.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--ParentMatchingRuleSets:1.2.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--ParentMatchingRuleSets:1.2.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--ParentMatchingRuleSets:1.2.0	ID	string	
osdu:wks:reference-data--ParentMatchingRuleSets:1.2.0	InactiveIndicator	boolean	
osdu:wks:reference-data--ParentMatchingRuleSets:1.2.0	Description	string	
osdu:wks:reference-data--ParentMatchingRuleSets:1.2.0	Code	string	
osdu:wks:reference-data--ParentMatchingRuleSets:1.2.0	AttributionAuthority	string	
osdu:wks:reference-data--ParentMatchingRuleSets:1.2.0	AttributionPublication	string	
osdu:wks:reference-data--ParentMatchingRuleSets:1.2.0	AttributionRevision	string	
osdu:wks:reference-data--ParentMatchingRuleSets:1.2.0	CommitDate	string	
osdu:wks:reference-data--ParentMatchingRuleSets:1.2.0	NamespaceID	string	reference-data--ExternalCatalogNamespace
osdu:wks:reference-data--ParentMatchingRuleSets:1.2.0	SourceKind	string	
osdu:wks:reference-data--ParentMatchingRuleSets:1.2.0	TargetKind	string	
osdu:wks:reference-data--ParentMatchingRuleSets:1.2.0	MatchingRuleSets[].RuleName	string	
osdu:wks:reference-data--ParentMatchingRuleSets:1.2.0	MatchingRuleSets[].Description	string	
osdu:wks:reference-data--ParentMatchingRuleSets:1.2.0	MatchingRuleSets[].Conditions[].SourceProperty	string	
osdu:wks:reference-data--ParentMatchingRuleSets:1.2.0	MatchingRuleSets[].Conditions[].TargetKind	string	
osdu:wks:reference-data--ParentMatchingRuleSets:1.2.0	MatchingRuleSets[].Conditions[].TargetProperty	string	
osdu:wks:reference-data--ParentMatchingRuleSets:1.2.0	MatchingRuleSets[].Conditions[].ReplaceProperty	string	
osdu:wks:reference-data--ParentMatchingRuleSets:1.2.0	MatchingRuleSets[].Conditions[].NumericalTolerance	number	
osdu:wks:reference-data--ParentMatchingRuleSets:1.2.0	MatchingRuleSets[].Conditions[].Description	string	
osdu:wks:reference-data--PerforationCentralizationMethodType:1.0.0	Name	string	
osdu:wks:reference-data--PerforationCentralizationMethodType:1.0.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--PerforationCentralizationMethodType:1.0.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PerforationCentralizationMethodType:1.0.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PerforationCentralizationMethodType:1.0.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PerforationCentralizationMethodType:1.0.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PerforationCentralizationMethodType:1.0.0	ID	string	
osdu:wks:reference-data--PerforationCentralizationMethodType:1.0.0	InactiveIndicator	boolean	
osdu:wks:reference-data--PerforationCentralizationMethodType:1.0.0	Description	string	
osdu:wks:reference-data--PerforationCentralizationMethodType:1.0.0	Code	string	
osdu:wks:reference-data--PerforationCentralizationMethodType:1.0.0	AttributionAuthority	string	
osdu:wks:reference-data--PerforationCentralizationMethodType:1.0.0	AttributionPublication	string	
osdu:wks:reference-data--PerforationCentralizationMethodType:1.0.0	AttributionRevision	string	
osdu:wks:reference-data--PerforationCentralizationMethodType:1.0.0	CommitDate	string	
osdu:wks:reference-data--PerforationConveyedMethod:1.0.0	Name	string	
osdu:wks:reference-data--PerforationConveyedMethod:1.0.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--PerforationConveyedMethod:1.0.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PerforationConveyedMethod:1.0.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PerforationConveyedMethod:1.0.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PerforationConveyedMethod:1.0.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PerforationConveyedMethod:1.0.0	ID	string	
osdu:wks:reference-data--PerforationConveyedMethod:1.0.0	InactiveIndicator	boolean	
osdu:wks:reference-data--PerforationConveyedMethod:1.0.0	Description	string	
osdu:wks:reference-data--PerforationConveyedMethod:1.0.0	Code	string	
osdu:wks:reference-data--PerforationConveyedMethod:1.0.0	AttributionAuthority	string	
osdu:wks:reference-data--PerforationConveyedMethod:1.0.0	AttributionPublication	string	
osdu:wks:reference-data--PerforationConveyedMethod:1.0.0	AttributionRevision	string	
osdu:wks:reference-data--PerforationConveyedMethod:1.0.0	CommitDate	string	
osdu:wks:reference-data--PerforationGunCarrierCategory:1.0.0	Name	string	
osdu:wks:reference-data--PerforationGunCarrierCategory:1.0.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--PerforationGunCarrierCategory:1.0.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PerforationGunCarrierCategory:1.0.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PerforationGunCarrierCategory:1.0.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PerforationGunCarrierCategory:1.0.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PerforationGunCarrierCategory:1.0.0	ID	string	
osdu:wks:reference-data--PerforationGunCarrierCategory:1.0.0	InactiveIndicator	boolean	
osdu:wks:reference-data--PerforationGunCarrierCategory:1.0.0	Description	string	
osdu:wks:reference-data--PerforationGunCarrierCategory:1.0.0	Code	string	
osdu:wks:reference-data--PerforationGunCarrierCategory:1.0.0	AttributionAuthority	string	
osdu:wks:reference-data--PerforationGunCarrierCategory:1.0.0	AttributionPublication	string	
osdu:wks:reference-data--PerforationGunCarrierCategory:1.0.0	AttributionRevision	string	
osdu:wks:reference-data--PerforationGunCarrierCategory:1.0.0	CommitDate	string	
osdu:wks:reference-data--PerforationGunCarrierModel:1.0.0	Name	string	
osdu:wks:reference-data--PerforationGunCarrierModel:1.0.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--PerforationGunCarrierModel:1.0.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PerforationGunCarrierModel:1.0.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PerforationGunCarrierModel:1.0.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PerforationGunCarrierModel:1.0.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PerforationGunCarrierModel:1.0.0	ID	string	
osdu:wks:reference-data--PerforationGunCarrierModel:1.0.0	InactiveIndicator	boolean	
osdu:wks:reference-data--PerforationGunCarrierModel:1.0.0	Description	string	
osdu:wks:reference-data--PerforationGunCarrierModel:1.0.0	Code	string	
osdu:wks:reference-data--PerforationGunCarrierModel:1.0.0	AttributionAuthority	string	
osdu:wks:reference-data--PerforationGunCarrierModel:1.0.0	AttributionPublication	string	
osdu:wks:reference-data--PerforationGunCarrierModel:1.0.0	AttributionRevision	string	
osdu:wks:reference-data--PerforationGunCarrierModel:1.0.0	CommitDate	string	
osdu:wks:reference-data--PerforationGunCarrierType:1.0.0	Name	string	
osdu:wks:reference-data--PerforationGunCarrierType:1.0.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--PerforationGunCarrierType:1.0.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PerforationGunCarrierType:1.0.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PerforationGunCarrierType:1.0.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PerforationGunCarrierType:1.0.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PerforationGunCarrierType:1.0.0	ID	string	
osdu:wks:reference-data--PerforationGunCarrierType:1.0.0	InactiveIndicator	boolean	
osdu:wks:reference-data--PerforationGunCarrierType:1.0.0	Description	string	
osdu:wks:reference-data--PerforationGunCarrierType:1.0.0	Code	string	
osdu:wks:reference-data--PerforationGunCarrierType:1.0.0	AttributionAuthority	string	
osdu:wks:reference-data--PerforationGunCarrierType:1.0.0	AttributionPublication	string	
osdu:wks:reference-data--PerforationGunCarrierType:1.0.0	AttributionRevision	string	
osdu:wks:reference-data--PerforationGunCarrierType:1.0.0	CommitDate	string	
osdu:wks:reference-data--PerforationGunChargeShape:1.0.0	Name	string	
osdu:wks:reference-data--PerforationGunChargeShape:1.0.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--PerforationGunChargeShape:1.0.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PerforationGunChargeShape:1.0.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PerforationGunChargeShape:1.0.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PerforationGunChargeShape:1.0.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PerforationGunChargeShape:1.0.0	ID	string	
osdu:wks:reference-data--PerforationGunChargeShape:1.0.0	InactiveIndicator	boolean	
osdu:wks:reference-data--PerforationGunChargeShape:1.0.0	Description	string	
osdu:wks:reference-data--PerforationGunChargeShape:1.0.0	Code	string	
osdu:wks:reference-data--PerforationGunChargeShape:1.0.0	AttributionAuthority	string	
osdu:wks:reference-data--PerforationGunChargeShape:1.0.0	AttributionPublication	string	
osdu:wks:reference-data--PerforationGunChargeShape:1.0.0	AttributionRevision	string	
osdu:wks:reference-data--PerforationGunChargeShape:1.0.0	CommitDate	string	
osdu:wks:reference-data--PerforationGunChargeSize:1.0.0	Name	string	
osdu:wks:reference-data--PerforationGunChargeSize:1.0.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--PerforationGunChargeSize:1.0.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PerforationGunChargeSize:1.0.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PerforationGunChargeSize:1.0.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PerforationGunChargeSize:1.0.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PerforationGunChargeSize:1.0.0	ID	string	
osdu:wks:reference-data--PerforationGunChargeSize:1.0.0	InactiveIndicator	boolean	
osdu:wks:reference-data--PerforationGunChargeSize:1.0.0	Description	string	
osdu:wks:reference-data--PerforationGunChargeSize:1.0.0	Code	string	
osdu:wks:reference-data--PerforationGunChargeSize:1.0.0	AttributionAuthority	string	
osdu:wks:reference-data--PerforationGunChargeSize:1.0.0	AttributionPublication	string	
osdu:wks:reference-data--PerforationGunChargeSize:1.0.0	AttributionRevision	string	
osdu:wks:reference-data--PerforationGunChargeSize:1.0.0	CommitDate	string	
osdu:wks:reference-data--PerforationGunChargeType:1.0.0	Name	string	
osdu:wks:reference-data--PerforationGunChargeType:1.0.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--PerforationGunChargeType:1.0.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PerforationGunChargeType:1.0.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PerforationGunChargeType:1.0.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PerforationGunChargeType:1.0.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PerforationGunChargeType:1.0.0	ID	string	
osdu:wks:reference-data--PerforationGunChargeType:1.0.0	InactiveIndicator	boolean	
osdu:wks:reference-data--PerforationGunChargeType:1.0.0	Description	string	
osdu:wks:reference-data--PerforationGunChargeType:1.0.0	Code	string	
osdu:wks:reference-data--PerforationGunChargeType:1.0.0	AttributionAuthority	string	
osdu:wks:reference-data--PerforationGunChargeType:1.0.0	AttributionPublication	string	
osdu:wks:reference-data--PerforationGunChargeType:1.0.0	AttributionRevision	string	
osdu:wks:reference-data--PerforationGunChargeType:1.0.0	CommitDate	string	
osdu:wks:reference-data--PerforationGunFiringHeadType:1.0.0	Name	string	
osdu:wks:reference-data--PerforationGunFiringHeadType:1.0.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--PerforationGunFiringHeadType:1.0.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PerforationGunFiringHeadType:1.0.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PerforationGunFiringHeadType:1.0.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PerforationGunFiringHeadType:1.0.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PerforationGunFiringHeadType:1.0.0	ID	string	
osdu:wks:reference-data--PerforationGunFiringHeadType:1.0.0	InactiveIndicator	boolean	
osdu:wks:reference-data--PerforationGunFiringHeadType:1.0.0	Description	string	
osdu:wks:reference-data--PerforationGunFiringHeadType:1.0.0	Code	string	
osdu:wks:reference-data--PerforationGunFiringHeadType:1.0.0	AttributionAuthority	string	
osdu:wks:reference-data--PerforationGunFiringHeadType:1.0.0	AttributionPublication	string	
osdu:wks:reference-data--PerforationGunFiringHeadType:1.0.0	AttributionRevision	string	
osdu:wks:reference-data--PerforationGunFiringHeadType:1.0.0	CommitDate	string	
osdu:wks:reference-data--PerforationGunMetallurgyType:1.0.0	Name	string	
osdu:wks:reference-data--PerforationGunMetallurgyType:1.0.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--PerforationGunMetallurgyType:1.0.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PerforationGunMetallurgyType:1.0.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PerforationGunMetallurgyType:1.0.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PerforationGunMetallurgyType:1.0.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PerforationGunMetallurgyType:1.0.0	ID	string	
osdu:wks:reference-data--PerforationGunMetallurgyType:1.0.0	InactiveIndicator	boolean	
osdu:wks:reference-data--PerforationGunMetallurgyType:1.0.0	Description	string	
osdu:wks:reference-data--PerforationGunMetallurgyType:1.0.0	Code	string	
osdu:wks:reference-data--PerforationGunMetallurgyType:1.0.0	AttributionAuthority	string	
osdu:wks:reference-data--PerforationGunMetallurgyType:1.0.0	AttributionPublication	string	
osdu:wks:reference-data--PerforationGunMetallurgyType:1.0.0	AttributionRevision	string	
osdu:wks:reference-data--PerforationGunMetallurgyType:1.0.0	CommitDate	string	
osdu:wks:reference-data--PerforationGunPhasingType:1.0.1	Name	string	
osdu:wks:reference-data--PerforationGunPhasingType:1.0.1	NameAlias[].AliasName	string	
osdu:wks:reference-data--PerforationGunPhasingType:1.0.1	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PerforationGunPhasingType:1.0.1	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PerforationGunPhasingType:1.0.1	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PerforationGunPhasingType:1.0.1	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PerforationGunPhasingType:1.0.1	ID	string	
osdu:wks:reference-data--PerforationGunPhasingType:1.0.1	InactiveIndicator	boolean	
osdu:wks:reference-data--PerforationGunPhasingType:1.0.1	Description	string	
osdu:wks:reference-data--PerforationGunPhasingType:1.0.1	Code	string	
osdu:wks:reference-data--PerforationGunPhasingType:1.0.1	AttributionAuthority	string	
osdu:wks:reference-data--PerforationGunPhasingType:1.0.1	AttributionPublication	string	
osdu:wks:reference-data--PerforationGunPhasingType:1.0.1	AttributionRevision	string	
osdu:wks:reference-data--PerforationGunPhasingType:1.0.1	CommitDate	string	
osdu:wks:reference-data--PerforationIntervalReason:1.0.0	Name	string	
osdu:wks:reference-data--PerforationIntervalReason:1.0.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--PerforationIntervalReason:1.0.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PerforationIntervalReason:1.0.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PerforationIntervalReason:1.0.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PerforationIntervalReason:1.0.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PerforationIntervalReason:1.0.0	ID	string	
osdu:wks:reference-data--PerforationIntervalReason:1.0.0	InactiveIndicator	boolean	
osdu:wks:reference-data--PerforationIntervalReason:1.0.0	Description	string	
osdu:wks:reference-data--PerforationIntervalReason:1.0.0	Code	string	
osdu:wks:reference-data--PerforationIntervalReason:1.0.0	AttributionAuthority	string	
osdu:wks:reference-data--PerforationIntervalReason:1.0.0	AttributionPublication	string	
osdu:wks:reference-data--PerforationIntervalReason:1.0.0	AttributionRevision	string	
osdu:wks:reference-data--PerforationIntervalReason:1.0.0	CommitDate	string	
osdu:wks:reference-data--PerforationIntervalType:1.0.0	Name	string	
osdu:wks:reference-data--PerforationIntervalType:1.0.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--PerforationIntervalType:1.0.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PerforationIntervalType:1.0.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
